periodo,barra_de,barra_para,fluxo
8,9,11,-62.440058368290245
8,9,12,-64.29565834759029
8,10,11,-82.9073006059073
8,10,12,-84.76290058520733
8,11,13,27.990939018302917
8,11,14,26.6617020074993
8,12,13,31.18500455644228
8,12,23,19.756436510760288
8,13,23,4.798425044745457
8,14,16,-27.715816522500646
8,15,16,62.52889650195627
8,15,21,-183.4903702113951
8,15,24,66.58395517943865
8,16,17,-103.76461405503846
8,16,19,84.20017550449441
8,17,18,-87.20925977650347
8,17,22,-16.55535427853412
8,18,21,-126.38677830650525
8,19,20,29.822656974494507
8,20,23,-24.554861555505383
8,21,22,16.555354278534324
9,1,2,-12.000000000000021
9,1,3,-29.237121023455103
9,1,5,-15.171333516545232
9,2,4,-13.50951467601034
9,2,6,-16.002664755512278
9,3,9,-25.02645006081596
9,3,24,-60.6191290726391
9,4,9,-69.9179727860103
9,5,10,-71.57979162654526
9,6,10,-72.41112286551237
9,7,8,-33.80629731999996
9,8,9,36.45974232510153
9,8,10,45.900405244898536
9,9,11,-55.876849700564605
9,9,12,-59.01628893116021
9,10,11,-75.67976406328165
9,10,12,-78.81920329387727
9,11,13,30.34865795720968
9,11,14,38.094728278943805
9,12,13,35.75261073118567
9,12,23,26.41189704377706
9,13,23,9.692810578395623
9,14,16,-18.313729831056108
9,15,16,55.76985262706029
9,15,21,-172.7974398096995
9,15,24,60.61912907263917
9,16,17,-95.66454391182307
9,16,19,76.71220859782744
9,17,18,-80.07158416414482
9,17,22,-15.592959747677432
9,18,21,-121.28004227414648
9,19,20,20.30375048782757
9,20,23,-36.10470762217231
9,21,22,15.592959747677625
10,1,2,-11.999999999999986
10,1,3,-31.30284338288135
10,1,5,-15.105801537119127
10,2,4,-13.770657223769597
10,2,6,-16.179120395616277
10,3,9,-23.61820001611647
10,3,24,-66.09328989676486
10,4,9,-72.17930375376955
10,5,10,-73.5144480671191
10,6,10,-74.58776692561636
10,7,8,-38.96177313999996
10,8,9,36.43194990221434
10,8,10,46.4997678277857
10,9,11,-57.63710219042967
10,9,12,-60.137098207242104
10,10,11,-78.75554883906858
10,10,12,-81.25554485588103
10,11,13,30.613600248937253
10,11,14,32.99374872156423
10,12,13,34.916872081155304
10,12,23,23.690484855721763
10,13,23,7.121825800092854
10,14,16,-25.414897808435704
10,15,16,63.992462008149474
10,15,21,-188.49439843491447
10,15,24,66.0932898967649
10,16,17,-105.83606473447153
10,16,19,86.00498240418554
10,17,18,-88.73957203116042
10,17,22,-17.096492703310197
10,18,21,-131.9482185611622
10,19,20,27.59633587418564
10,20,23,-30.812310655814244
10,21,22,17.096492703310407
11,1,2,-5.9182603448526745
11,1,3,-35.524491020452096
11,1,5,-18.153567314695632
11,2,4,-16.958639844327273
11,2,6,-18.731529320525365
11,3,9,-22.658781742392527
11,3,24,-72.46203179805951
11,4,9,-76.55496236432721
11,5,10,-77.74988983469562
11,6,10,-78.32785184052548
11,7,8,-45.23654514999996
11,8,9,31.45701090767408
11,8,10,42.40241832232598
11,9,11,-62.67335167533726
11,9,12,-64.67970404370853
11,10,11,-85.63264675226182
11,10,12,-87.63899912063309
11,11,13,28.234863253360604
11,11,14,23.459138319039937
11,12,13,31.688420608753777
11,12,23,15.992876226904801
11,13,23,0.3269613421146538
11,14,16,-36.137184200959915
11,15,16,36.53313975709386
11,15,21,-168.591494075154
11,15,24,72.46203179805963
11,16,17,-152.07317443484624
11,16,19,92.87280747098097
11,17,18,-147.37826405064976
11,17,22,-4.6949103841957465
11,18,21,97.02541342934848
11,19,20,33.27648495098063
11,20,23,-26.319837569019256
11,21,22,4.694910384195982
12,1,2,-0.1550179779895693
12,1,3,-39.611512803866326
12,1,5,-20.647770298144422
12,2,4,-19.727469602363136
12,2,6,-20.84593650562637
12,3,9,-20.83848103288989
12,3,24,-79.1873336409764
12,4,9,-80.1417714723631
12,5,10,-81.06207216814443
12,6,10,-81.26023837562651
12,7,8,-50.24010982999996
12,8,9,26.827389037218786
12,8,10,38.63475126278129
12,9,11,-66.37464400415047
12,9,12,-68.19252133388387
12,10,11,-91.14199191062801
12,10,12,-92.95986924036141
12,11,13,26.009185868737557
12,11,14,16.474178216483526
12,12,13,29.13831897729502
12,12,23,9.709290448459946
12,13,23,-5.26679702396714
12,14,16,-43.94012365351631
12,15,16,41.189627140933695
12,15,21,-180.79126265191076
12,15,24,79.18733364097649
12,16,17,-159.55090869808942
12,16,19,96.38611031550765
12,17,18,-153.79295794228585
12,17,22,-5.75795075580275
12,18,21,89.79274018771228
12,19,20,35.97180844550729
12,20,23,-24.44249342449258
12,21,22,5.7579507558029945
13,1,2,1.6635851076203778
13,1,3,-38.86361587681644
13,1,5,-23.16096507080437
13,2,4,-21.461133761224914
13,2,6,-22.662988081154612
13,3,9,-25.272427907238843
13,3,24,-73.95218797957754
13,4,9,-81.82213377122488
13,5,10,-83.52196508080438
13,6,10,-83.0239880911547
13,7,8,-52.82694641399997
13,8,9,22.361918066719582
13,8,10,33.805357309280495
13,9,11,-68.53738685081078
13,9,12,-76.5562567709335
13,10,11,-92.54136297627784
13,10,12,-100.56023289640056
13,11,13,13.380368641007934
13,11,14,25.540881531903118
13,12,13,27.183341454333913
13,12,23,-4.299831121667683
13,13,23,-19.797289914657945
13,14,16,-34.82011847809676
13,15,16,10.14621904570556
13,15,21,-144.4594070352838
13,15,24,73.95218797957767
13,16,17,-129.85402049871638
13,16,19,44.81912105632613
13,17,18,-127.83020753080869
13,17,22,-2.023812967907114
13,18,21,111.48322000318966
13,19,20,-15.54187895367432
13,20,23,-75.9028789636741
13,21,22,2.023812967907311
14,1,2,3.133575303752437
14,1,3,-39.5374402780884
14,1,5,-23.65030354566444
14,2,4,-22.01412836859887
14,2,6,-23.04448587764861
14,3,9,-24.714096653724425
14,3,24,-74.87751590436393
14,4,9,-82.06830064859884
14,5,10,-83.70447582566446
14,6,10,-83.09865815764871
14,7,8,-53.74359747099997
14,8,9,20.392371045165554
14,8,10,31.9454001038345
14,9,11,-69.29182775352935
14,9,12,-77.15237078362854
14,10,11,-93.52568156468965
14,10,12,-101.38622459478886
14,11,13,13.062671361856623
14,11,14,24.119819319924083
14,12,13,26.59311428251918
14,12,23,-5.131709660936263
14,13,23,-20.398386635623986
14,14,16,-35.9343529600758
14,15,16,10.584909797840165
14,15,21,-145.5165979822048
14,15,24,74.87751590436403
14,16,17,-131.04205629879544
14,16,19,45.638440856560756
14,17,18,-129.00334160474938
14,17,22,-2.0387146940454905
14,18,21,112.55531267624903
14,19,20,-14.415731423439702
14,20,23,-74.46990370343948
14,21,22,2.038714694045689
15,1,2,3.1870676849094934
15,1,3,-39.1938571331611
15,1,5,-23.598413671748677
15,2,4,-21.932984358791586
15,2,6,-22.962085206298873
15,3,9,-24.767463639316503
15,3,24,-74.03159967384454
15,4,9,-81.53819053879155
15,5,10,-83.20361985174868
15,6,10,-82.56729138629898
15,7,8,-54.06735481699997
15,8,9,19.70351553065344
15,8,10,31.149623672346607
15,9,11,-69.12935271388216
15,9,12,-77.07799211357262
15,10,11,-93.13892717300521
15,10,12,-101.08756657269566
15,11,13,12.943305914251837
15,11,14,24.788414198860508
15,12,13,26.62539012683378
15,12,23,-4.790948813101778
15,13,23,-20.03651013891419
15,14,16,-34.81679198113938
15,15,16,9.76655465220183
15,15,21,-143.40336050604708
15,15,24,74.03159967384464
15,16,17,-128.69331482095308
15,16,19,44.03787131201644
15,17,18,-126.68255822340929
15,17,22,-2.0107565975432116
15,18,21,110.41411710358904
15,19,20,-15.56733486798398
15,20,23,-75.17254104798377
15,21,22,2.0107565975434074
16,1,2,2.6149385393542417
16,1,3,-39.73841704358223
16,1,5,-22.598579095772482
16,2,4,-21.29257218070611
16,2,6,-22.25799799993961
16,3,9,-22.727407880161074
16,3,24,-76.73306956342108
16,4,9,-81.01463258070606
16,5,10,-82.32063949577247
16,6,10,-81.98005839993971
16,7,8,-54.05542179999997
16,8,9,13.750398112320214
16,8,10,25.406968287679863
16,9,11,-71.11464198957455
16,9,12,-78.59906075897254
16,10,11,-95.56568561931707
16,10,12,-103.05010438871506
16,11,13,12.497564089035123
16,11,14,20.82210830207294
16,12,13,25.380580003572653
16,12,23,-7.029745151259959
16,13,23,-21.843916307391996
16,14,16,-38.89995209792694
16,15,16,12.723163580875859
16,15,21,-149.17829354429767
16,15,24,76.7330695634212
16,16,17,-134.21663117570256
16,16,19,48.317782258652464
16,17,18,-131.92543002338462
16,17,22,-2.2912011523173232
16,18,21,112.35250957661371
16,19,20,-11.404278141348009
16,20,23,-71.12633854134776
16,21,22,2.2912011523175257
17,1,2,-1.1050515078431005
17,1,3,-40.641204189208736
17,1,5,-18.437069582948585
17,2,4,-18.31234708081444
17,2,6,-19.252065907028573
17,3,9,-16.175015943624025
17,3,24,-84.64951516558465
17,4,9,-78.49567400081438
17,5,10,-78.6203965029486
17,6,10,-79.43539282702866
17,7,8,-52.84245418499998
17,8,9,-5.302875759403296
17,8,10,6.897739154403375
17,9,11,-77.02193998650426
17,9,12,-83.13495263733763
17,10,11,-102.61418222237015
17,10,12,-108.72719487320353
17,11,13,11.236208475281952
17,11,14,9.127669315843326
17,12,13,21.758607300486965
17,12,23,-13.620754811027854
17,13,23,-27.18851114423086
17,14,16,-51.05565760415657
17,15,16,24.358360002069464
17,15,21,-169.19120208765494
17,15,24,84.64951516558475
17,16,17,-148.0565443173452
17,16,19,61.17591979525924
17,17,18,-143.86609793192713
17,17,22,-4.190446385417385
17,18,21,99.95057514807098
17,19,20,0.9925928752587581
17,20,23,-59.19073404474102
17,21,22,4.190446385417603
18,1,2,-8.425772591202701
18,1,3,-42.85061387271888
18,1,5,-10.236752096079034
18,2,4,-12.50417951926267
18,2,6,-13.37594147193996
18,3,9,-2.9918358182388767
18,3,24,-101.3719193944799
18,4,9,-74.01732085926264
18,5,10,-71.74989343607905
18,6,10,-74.88908281194006
18,7,8,-52.49803447299999
18,8,9,-42.7789729325213
18,8,10,-29.376349550478572
18,9,11,-89.01002670435966
18,9,12,-92.29124424566336
18,10,11,-117.1236247985969
18,10,12,-120.4048423399006
18,11,13,8.811984501418834
18,11,14,-14.945636004375752
18,12,13,14.459981908580936
18,12,23,-27.156068494144627
18,13,23,-38.24117492999996
18,14,16,-76.45877734437565
18,15,16,48.975332639396015
18,15,21,-211.8603933738769
18,15,24,101.37191939448
18,16,17,-177.4201121491235
18,16,19,88.42352610414514
18,17,18,-169.17734913444235
18,17,22,-8.242763014680143
18,18,21,73.30950952555536
18,19,20,26.910384764144602
18,20,23,-34.602756575855175
18,21,22,8.2427630146804
19,1,2,-11.999999999999886
19,1,3,-50.79000518287319
19,1,5,-2.2800121371274713
19,2,4,-8.0232773093919
19,2,6,-8.116659759775061
19,3,9,16.258661498232023
19,3,24,-132.11868566110513
19,4,9,-73.09329628939193
19,5,10,-67.35003111712746
19,6,10,-73.18667873977516
19,7,8,-52.96401832000001
19,8,9,-66.91168802012591
19,8,10,-50.80038117887394
19,9,11,-98.24314312719444
19,9,12,-90.57319866409159
19,10,11,-132.03852723943962
19,10,12,-124.36858277633672
19,11,13,22.808458081043568
19,11,14,-53.090128447677984
19,12,13,9.606094660948365
19,12,23,-24.547876101376488
19,13,23,-32.65546623800762
19,14,16,-118.16014742767798
19,15,16,152.36905184134275
19,15,21,-349.55775648244855
19,15,24,132.1186856611051
19,16,17,-218.20449486571857
19,16,19,187.34338029938445
19,17,18,-186.48412227562227
19,17,22,-31.720372590094474
19,18,21,-221.1541412556257
19,19,20,122.2733613193844
19,20,23,57.20334233938442
19,21,22,31.720372590094833
20,1,2,-12.000000000000114
20,1,3,-50.6564072549494
20,1,5,-2.872824065051063
20,2,4,-8.402266035763333
20,2,6,-8.574226679490792
20,3,9,14.885480817001323
20,3,24,-131.07112355195062
20,4,9,-73.93150151576333
20,5,10,-68.40205954505107
20,6,10,-74.10346215949093
20,7,8,-49.30204312
20,8,9,-65.44794691283846
20,8,10,-49.38333168716139
20,9,11,-98.92836105713656
20,9,12,-91.09484203446414
20,10,11,-132.62580394718776
20,10,12,-124.79228492451534
20,11,13,22.85116881563228
20,11,14,-54.40533381995715
20,12,13,9.367242629064947
20,12,23,-25.2543695880442
20,13,23,-33.31082403530233
20,14,16,-119.93456929995702
20,15,16,121.15223605557097
20,15,21,-317.7525950875227
20,15,24,131.07112355195068
20,16,17,-253.93523330773166
20,16,19,189.62366458334708
20,17,18,-235.09729212748164
20,17,22,-18.83794118024848
20,18,21,3.3734723925151764
20,19,20,124.09442910334667
20,20,23,58.5651936233467
20,21,22,18.83794118024885
21,1,2,-11.999999999999943
21,1,3,-48.974854431532194
21,1,5,-2.919786568468581
21,2,4,-8.185396408491115
21,2,6,-8.425501320565175
21,3,9,13.753033206847295
21,3,24,-126.62253113837934
21,4,9,-72.08003990849112
21,5,10,-66.81443006846857
21,6,10,-72.32014482056528
21,7,8,-44.512163730000005
21,8,9,-61.98048396300719
21,8,10,-46.42632326699267
21,9,11,-95.5569687590191
21,9,12,-88.64516540563213
21,10,11,-128.1836725047067
21,10,12,-121.27186915131966
21,11,13,23.06592980132891
21,11,14,-46.80657106505508
21,12,13,11.168563373367618
21,12,23,-21.085597930319167
21,13,23,-29.660150325303025
21,14,16,-110.70121456505504
21,15,16,144.54869681053543
21,15,21,-335.0658714489154
21,15,24,126.62253113837937
21,16,17,-208.58219651014113
21,16,19,178.53503525562252
21,17,18,-178.23769897463418
21,17,22,-30.34449753550519
21,18,21,-211.73234247463745
21,19,20,114.64039175562252
21,20,23,50.745748255622544
21,21,22,30.344497535505536
22,1,2,-12.000000000000028
22,1,3,-46.08179560616
22,1,5,-3.638400073840387
22,2,4,-8.241277390026056
22,2,6,-8.677839587608915
22,3,9,10.415322440735116
22,3,24,-118.21731681689502
22,4,9,-69.96147616002604
22,5,10,-65.3585988438404
22,6,10,-70.39803835760901
22,7,8,-40.792272110000006
22,8,9,-58.59088325450644
22,8,10,-43.92158762549342
22,9,11,-92.94247827181462
22,9,12,-86.91475747198294
22,10,11,-123.71307219838717
22,10,12,-117.68535139855545
22,11,13,22.982043283208117
22,11,14,-39.63759375341036
22,12,13,12.606458299891187
22,12,23,-17.20656717042936
22,13,23,-26.131697186900304
22,14,16,-101.35779252341027
22,15,16,115.77648894372594
22,15,21,-295.71400453062176
22,15,24,118.21731681689506
22,16,17,-214.08016424701327
22,16,19,166.77866189733015
22,17,18,-192.93123748410386
22,17,22,-21.148926762907955
22,18,21,-73.13706870647188
22,19,20,105.05846312732984
22,20,23,43.338264357329905
22,21,22,21.148926762908285
23,1,2,-11.999999999999972
23,1,3,-42.69034311978686
23,1,5,-4.144716600213641
23,2,4,-8.080726448767876
23,2,6,-8.705846948712711
23,3,9,7.234738784357422
23,3,24,-108.76014373414421
23,4,9,-66.91578827876788
23,5,10,-62.97977843021364
23,6,10,-67.5409087787128
23,7,8,-36.68365637000001
23,8,9,-54.577106084440025
23,8,10,-40.94161211555984
23,9,11,-88.93332480358535
23,9,12,-84.15989260526531
23,10,11,-117.53539667640305
23,10,12,-112.76196447808303
23,11,13,22.958533132706286
23,11,14,-29.427254612695094
23,12,13,14.741969512647152
23,12,23,-11.663826595995303
23,13,23,-21.134559184646207
23,14,16,-88.26231644269501
23,15,16,107.09401453477375
23,15,21,-274.6892200989187
23,15,24,108.76014373414424
23,16,17,-190.47187317856213
23,16,19,150.46850944064187
23,17,18,-169.61799262282554
23,17,22,-20.853880555735223
23,18,21,-94.4568993453476
23,19,20,91.6334476106417
23,20,23,32.79838578064175
23,21,22,20.85388055573553
24,1,2,-12.000000000000014
24,1,3,-39.442560389707225
24,1,5,-4.756105130293335
24,2,4,-8.012075329974707
24,2,6,-8.833480315821603
24,3,9,3.9132888819770013
24,3,24,-99.5545165016841
24,4,9,-64.21074255997468
24,5,10,-60.954772360293354
24,6,10,-65.03214754582169
24,7,8,-32.11545316000001
24,8,9,-50.4791444790992
24,8,10,-37.834975910900695
24,9,11,-85.29925891959803
24,9,12,-81.67600646749901
24,10,11,-111.82190774955727
24,10,12,-108.19865529745826
24,11,13,22.941404002361082
24,11,14,-20.062570671516795
24,12,13,16.70465797825615
24,12,23,-6.579319743213212
24,13,23,-16.552605249382438
24,14,16,-76.2612379015167
24,15,16,91.66694969633107
24,15,21,-247.4201334280159
24,15,24,99.55451650168416
24,16,17,-176.32221488778066
24,16,19,135.529259452596
24,17,18,-158.71767993272076
24,17,22,-17.604534955058686
24,18,21,-62.91634716272322
24,19,20,79.33059222259584
24,20,23,23.131924992595884
24,21,22,17.604534955058966
25,1,2,-12.000000000000142
25,1,3,-37.95028603575332
25,1,5,-5.111955324247063
25,2,4,-8.030931908298697
25,2,6,-8.951831329719305
25,3,9,2.2239389986527716
25,3,24,-95.23646817440601
25,4,9,-63.09317504829868
25,5,10,-60.174198464247105
25,6,10,-64.01407446971939
25,7,8,-28.467677870000003
25,8,9,-47.85890997599319
25,8,10,-35.67101103400671
25,9,11,-83.4238536874825
25,9,12,-80.36653547815678
25,10,11,-108.98942265864937
25,10,12,-105.93210444932363
25,11,13,23.00981287941729
25,11,14,-15.423089225549546
25,12,13,17.747215961725406
25,12,23,-4.045855889205612
25,13,23,-14.305214298856981
25,14,16,-70.48533236554945
25,15,16,85.41157479851022
25,15,21,-235.71028611291692
25,15,24,95.23646817440606
25,16,17,-168.61155717510127
25,16,19,128.47555646806293
25,17,18,-152.12216900337484
25,17,22,-16.48938817172527
25,18,21,-55.18441214337718
25,19,20,73.41331332806277
25,20,23,18.351070188062835
25,21,22,16.48938817172554
26,1,2,-12.0
26,1,3,-35.18268879524711
26,1,5,-5.432448204753371
26,2,4,-7.837572351329513
26,2,6,-8.900833260393576
26,3,9,-0.1696769541202201
26,3,24,-87.62815044112679
26,4,9,-60.45271095132951
26,5,10,-58.0475868047534
26,6,10,-61.515971860393655
26,7,8,-24.603913690000006
26,8,9,-44.282141112706825
26,8,10,-32.93691117729308
26,9,11,-79.72993580775575
26,9,12,-77.78973181040095
26,10,11,-103.52790621989736
26,10,12,-101.5877022225426
26,11,13,23.047415017032478
26,11,14,-6.305257044685902
26,12,13,19.70771961174958
26,12,23,0.9148463553070769
26,13,23,-9.860003971217637
26,14,16,-58.920395644685854
26,15,16,87.72894158558967
26,15,21,-227.97223062671694
26,15,24,87.62815044112685
26,16,17,-137.9820274750063
26,16,19,114.17543481591078
26,17,18,-117.78600808099777
26,17,22,-20.196019394007433
26,18,21,-141.8317499792768
26,19,20,61.560296215910796
26,20,23,8.945157615910887
26,21,22,20.196019394007674
27,1,2,-12.0
27,1,3,-32.90310761472213
27,1,5,-5.767876965278234
27,2,4,-7.726365302304913
27,2,6,-8.915758701682371
27,3,9,-2.296860150444454
27,3,24,-81.2772329342776
27,4,9,-58.3973507723049
27,5,10,-56.438862435278274
27,6,10,-59.58674417168245
27,7,8,-22.015824350000006
27,8,9,-41.66860797768296
27,8,10,-31.018201842316934
27,9,11,-77.06877526723473
27,9,12,-75.96502910319774
27,10,11,-99.40927004165724
27,10,12,-98.30552387762025
27,11,13,23.02212261970614
27,11,14,0.49983207140165575
27,12,13,21.122231681609627
27,12,23,4.607215337572555
27,13,23,-6.526631168683931
27,14,16,-50.1711533985983
27,15,16,81.52741136618445
27,15,21,-213.47562977046243
27,15,24,81.27723293427762
27,16,17,-122.57611427352484
27,16,19,103.26138677111156
27,17,18,-102.73475793400551
27,17,22,-19.84135633951827
27,18,21,-153.40574340400755
27,19,20,52.59040130111162
27,20,23,1.919415831111678
27,21,22,19.841356339518498
28,1,2,-12.000000000000043
28,1,3,-31.206030163320932
28,1,5,-6.017601216679402
28,2,4,-7.643580404970585
28,2,6,-8.926876759348762
28,3,9,-3.880500808729634
28,3,24,-76.54916287459125
28,4,9,-56.867213924970564
28,5,10,-55.24123473667942
28,6,10,-58.15051027934885
28,7,8,-20.632866030000006
28,8,9,-39.99481547586561
28,8,10,-29.86168407413431
28,9,11,-75.23927258695663
28,9,12,-74.7268911426093
28,10,11,-96.49472202725488
28,10,12,-95.98234058290754
28,11,13,22.969422246013416
28,11,14,5.296583139774825
28,12,13,22.08745418607125
28,12,23,7.203314088412085
28,13,23,-4.1667570879150695
28,14,16,-43.92705038022513
28,15,16,74.5719474771329
28,15,21,-200.34474387172452
28,15,24,76.54916287459126
28,16,17,-113.98944646259488
28,16,19,95.41071003950317
28,17,18,-95.4017168939036
28,17,22,-18.58772956869031
