periodo,barra_de,barra_para,fluxo
3,3,24,-82.98605159531431
3,4,9,-56.29319965593177
3,5,10,-53.8494808380257
3,6,10,-58.26251428885752
3,7,8,-24.452469100000002
3,8,9,-43.98963678879776
3,8,10,-33.37728166120214
3,9,11,-77.62465337438073
3,9,12,-76.25771625222004
3,10,11,-99.88533163012295
3,10,12,-98.51839450796223
3,11,13,23.80985723593653
3,11,14,-1.319842240440508
3,12,13,21.456932681397536
3,12,23,3.766956558421974
3,13,23,-7.647659432665634
3,14,16,-54.23429159044048
3,15,16,85.78507122120955
3,15,21,-221.68557216652422
3,15,24,82.98605159531431
3,16,17,-131.07327129347422
3,16,19,109.70960157424383
3,17,18,-110.92422565501278
3,17,22,-20.149045638460343
3,18,21,-148.63867500501487
3,19,20,56.795152224243886
3,20,23,3.880702874244008
3,21,22,20.14904563846058
4,1,2,-20.59188254779835
4,1,3,-30.03972402945962
4,1,5,-1.4088264827424553
4,2,4,-3.6448373606635016
4,2,6,-5.61060073713476
4,3,9,-1.636481507004092
4,3,24,-80.44367716245546
4,4,9,-55.68527200066349
4,5,10,-53.44926112274245
4,6,10,-57.651035377134846
4,7,8,-23.32087990000001
4,8,9,-42.856410720212594
4,8,10,-32.50490381978731
4,9,11,-76.63131980700764
4,9,12,-75.58727906087269
4,10,11,-98.34483785289973
4,10,12,-97.30079710676475
4,11,13,23.74106739495054
4,11,14,1.2827749451418242
4,12,13,21.943948077832935
4,12,23,5.167975754480587
4,13,23,-6.3554191672162474
4,14,16,-50.757659694858134
4,15,16,81.82284691859093
4,15,21,-214.30695872104675
4,15,24,80.4436771624555
4,16,17,-126.2435601090025
4,16,19,105.26831269273583
4,17,18,-106.80352258323744
4,17,22,-19.440037525764026
4,18,21,-143.6439572232395
4,19,20,53.22787805273589
4,20,23,1.1874434127359876
4,21,22,19.44003752576425
5,1,2,-20.712123520336164
5,1,3,-29.692400752779122
5,1,5,-1.379649326885101
5,2,4,-3.5637265085353533
5,2,6,-5.5556933718007855
5,3,9,-1.884795796621443
5,3,24,-79.59178040615761
5,4,9,-55.34790195853533
5,5,10,-53.16382477688511
5,6,10,-57.339868821800856
5,7,8,-23.322195200000007
5,8,9,-42.68009143276397
5,8,10,-32.426279217235944
5,9,11,-76.31865182811669
5,9,12,-75.3783128098042
5,10,11,-97.82724364211712
5,10,12,-96.88690462380464
5,11,13,23.73065431846313
5,11,14,2.1234502113027816
5,12,13,22.112037975466166
5,12,23,5.62274459092518
5,13,23,-5.941483156070415
5,14,16,-49.660725238697154
5,15,16,80.60478709962102
5,15,21,-211.980742955779
5,15,24,79.59178040615762
5,16,17,-124.72720305422102
5,16,19,103.88708946514542
5,17,18,-105.50859205259391
5,17,22,-19.218611001626055
5,18,21,-142.09276750259596
5,19,20,52.102914015145465
5,20,23,0.31873856514556564
5,21,22,19.218611001626282
6,1,2,-20.818304076328303
6,1,3,-30.194212027017095
6,1,5,-1.1871390166550242
6,2,4,-3.4994092589887487
6,2,6,-5.463845157339492
6,3,9,-1.2455351960980625
6,3,24,-81.14833386091897
6,4,9,-55.69906628898874
6,5,10,-53.38679604665503
6,6,10,-57.66350218733956
6,7,8,-24.4460066
6,8,9,-43.53007119046768
6,8,10,-33.11559243953222
6,9,11,-76.89926355087331
6,9,12,-75.77506615468131
6,10,11,-98.74487254985932
6,10,12,-97.62067515366735
6,11,13,23.730548564600916
6,11,14,0.6253153346661833
6,12,13,21.795454685909718
6,12,23,4.8088040057418056
6,13,23,-6.673653779489076
6,14,16,-51.57434169533378
6,15,16,84.56301048932215
6,15,21,-217.9110013802415
6,15,24,81.14833386091897
6,16,17,-125.4751520697585
6,16,19,106.26416383374743
6,17,18,-105.14311791104257
6,17,22,-20.332034158714862
6,18,21,-157.34277494104467
6,19,20,54.064506803747506
6,20,23,1.8648497737475793
6,21,22,20.332034158715093
7,1,2,-21.073833331602174
7,1,3,-29.084411783700844
7,1,5,-1.9819577046973862
7,2,4,-3.8484230933324
7,2,6,-5.988735978269759
7,3,9,-3.867378935636129
7,3,24,-77.35723767806465
7,4,9,-55.988627923332366
7,5,10,-54.12216253469739
7,6,10,-58.12894080826983
7,7,8,-25.99639492
7,8,9,-36.222689189266546
7,8,10,-26.137473550733375
7,9,11,-74.37260032875267
7,9,12,-73.8463005494825
7,10,11,-95.5275407514853
7,10,12,-95.00124097221514
7,11,13,24.348157944544507
7,11,14,5.751700975217233
7,12,13,23.44223209498105
7,12,23,7.710226383321476
7,13,23,-4.349814790474159
7,14,16,-46.38850385478274
7,15,16,77.95981862573485
7,15,21,-207.45726113379988
7,15,24,77.35723767806468
7,16,17,-121.48888812620024
7,16,19,100.91999806715283
7,17,18,-102.68458985887851
7,17,22,-18.804298267320696
7,18,21,-139.62479468888048
7,19,20,48.779793237152916
7,20,23,-3.360411592847001
7,21,22,18.804298267320913
8,1,2,-22.334257286172253
8,1,3,-24.83329486568457
8,1,5,-7.209963868143319
8,2,4,-6.630105171692428
8,2,6,-9.755015684479787
8,3,9,-18.898720026032542
8,3,24,-60.312093369652004
8,4,9,-61.00762370169241
8,5,10,-61.587482398143315
8,6,10,-64.13253421447986
8,7,8,-30.10112360999998
8,8,9,12.110659048043752
8,8,10,20.9290562119563
8,9,11,-59.7822716184546
8,9,12,-62.39093159122669
8,10,11,-78.27990947894733
8,10,12,-80.88856945171943
8,11,13,28.80461037468098
8,11,14,33.13320852791683
8,12,13,33.294926721255834
8,12,23,23.425572235798235
8,13,23,7.722018565937052
8,14,16,-21.24431000208309
8,15,16,57.125006989067565
8,15,21,-171.81461888871974
8,15,24,60.31209336965203
8,16,17,-96.10426780128013
8,16,19,77.60744625826484
8,17,18,-80.58358700986875
8,17,22,-15.520680791410578
8,18,21,-119.76110553987039
8,19,20,23.229927728264926
8,20,23,-31.14759080173492
8,21,22,15.520680791410769
9,1,2,-20.55541116882892
9,1,3,-24.811331655781814
9,1,5,-11.041711715389638
9,2,4,-9.354533335271807
9,2,6,-12.705301643557057
9,3,9,-25.792940611371236
9,3,24,-55.42684915441054
9,4,9,-65.76299144527178
9,5,10,-67.45016982538964
9,6,10,-69.11375975355715
9,7,8,-33.80629731999996
9,8,9,36.84841499504414
9,8,10,45.51173257495592
9,9,11,-53.67655046141809
9,9,12,-57.439424710180866
9,10,11,-71.84889043261396
9,10,12,-75.61176468137675
9,11,13,31.022271243326287
9,11,14,43.4522878626414
9,12,13,37.49934986824575
9,12,23,29.449460740196855
9,13,23,12.113163001572293
9,14,16,-12.956170247358507
9,15,16,51.296140059874034
9,15,21,-163.13144732428466
9,15,24,55.4268491544106
9,16,17,-89.3227807757153
9,16,19,71.25429247823095
9,17,18,-74.58639512549766
9,17,22,-14.736385650216905
9,18,21,-115.79485323549919
9,19,20,14.845834368231095
9,20,23,-41.56262374176879
9,21,22,14.736385650217088
10,1,2,-13.38059265132216
10,1,3,-30.588650674111044
10,1,5,-14.439401594567236
10,2,4,-13.10016499467553
10,2,6,-15.647022616646591
10,3,9,-23.741889129418247
10,3,24,-65.25540807469278
10,4,9,-71.50881152467548
10,5,10,-72.84804812456721
10,6,10,-74.0556691466467
10,7,8,-38.96177313999996
10,8,9,36.49467028131753
10,8,10,46.43704744868252
10,9,11,-57.28203837171536
10,9,12,-59.882638531060934
10,10,11,-78.13735809659283
10,10,12,-80.73795825593841
10,11,13,30.722301693472605
10,11,14,33.858301838218964
10,12,13,35.19874459070673
10,12,23,24.180658622294146
10,13,23,7.512399754179615
10,14,16,-24.550344691780978
10,15,16,63.27053589933915
10,15,21,-186.93459050403203
10,15,24,65.25540807469281
10,16,17,-104.81269000596801
10,16,19,85.12423468352637
10,17,18,-87.85442326058345
10,17,22,-16.95826674538364
10,18,21,-131.06306979058522
10,19,20,26.715588153526497
10,20,23,-31.693058376473388
10,21,22,16.958266745383845
11,1,2,-5.440604744856245
11,1,3,-36.50961879322817
11,1,5,-17.646095141916035
11,2,4,-16.80325890462965
11,2,6,-18.40925466022656
11,3,9,-20.556185371850987
11,3,24,-75.54975594137714
11,4,9,-76.39958142462962
11,5,10,-77.24241766191602
11,6,10,-78.00557718022665
11,7,8,-45.23654514999996
11,8,9,31.319555178891417
11,8,10,42.53987405110865
11,9,11,-61.981747751432486
11,9,12,-63.250786386156804
11,10,11,-85.51770233815478
11,10,12,-86.78674097287909
11,11,13,29.85113498508383
11,11,14,22.649414925328642
11,12,13,32.03554574977318
11,12,23,17.926926891191144
11,13,23,2.290358214857328
11,14,16,-36.9469075946713
11,15,16,75.22223146438785
11,15,21,-210.36830992576517
11,15,24,75.54975594137719
11,16,17,-120.29635858423482
11,16,19,98.9753599339517
11,17,18,-101.16973128398601
11,17,22,-19.126627300247765
11,18,21,-145.56605380398807
11,19,20,39.37903741395182
11,20,23,-20.21728510604811
11,21,22,19.126627300247996
12,1,2,0.39170151974211365
12,1,3,-40.73907953005496
12,1,5,-20.066923069687505
12,2,4,-19.54962223846917
12,2,6,-20.47706437178867
12,3,9,-18.431871685813334
12,3,24,-82.72150971424159
12,4,9,-79.96392410846914
12,5,10,-80.48122493968751
12,6,10,-80.8913662417888
12,7,8,-50.24010982999996
12,8,9,26.67005867827197
12,8,10,38.792081621728116
12,9,11,-65.97451981209821
12,9,12,-66.16551917391243
12,10,11,-91.4019060339669
12,10,12,-91.59290539578112
12,11,13,29.077224681257306
12,11,14,13.54634947267725
12,12,13,29.405994074544036
12,12,23,12.835581355762663
12,13,23,-1.9310831141983336
12,14,16,-46.86795239732263
12,15,16,71.69431625183962
12,15,21,-214.8301278360816
12,15,24,82.72150971424165
12,16,17,-145.51204351391837
12,16,19,109.92410549843599
12,17,18,-129.86499253019218
12,17,22,-15.647050983725158
12,18,21,-68.05880947365664
12,19,20,49.509803628435904
12,20,23,-10.904498241564013
12,21,22,15.647050983725409
13,1,2,3.611398450146197
13,1,3,-42.880830413650585
13,1,5,-21.09156387649614
13,2,4,-20.827511822071514
13,2,6,-21.348796677782204
13,3,9,-16.698331289262114
13,3,24,-86.54349913438844
13,4,9,-81.18851183207148
13,5,10,-81.45256388649616
13,6,10,-81.7097966877823
13,7,8,-52.82694641399996
13,8,9,21.80139265357367
13,8,10,34.36588272242643
13,9,11,-68.42738566266172
13,9,12,-68.01906481509833
13,10,11,-94.78289935470761
13,10,12,-94.37457850714421
13,11,13,28.40419517595523
13,11,14,8.385519806675077
13,12,13,27.701347815395238
13,12,23,9.905008862362472
13,13,23,-4.255457018649203
13,14,16,-51.97548020332479
13,15,16,72.52478771254926
13,15,21,-219.42928685693812
13,15,24,86.54349913438851
13,16,17,-154.88414067706196
13,16,19,115.07244817628708
13,17,18,-139.90536332563073
13,17,22,-14.978777351430187
13,18,21,-48.26636333563292
13,19,20,54.71144816628696
13,20,23,-5.64955184371297
13,21,22,14.978777351430448
14,1,2,5.0833895880793705
14,1,3,-43.55878160280063
14,1,5,-21.578776505279208
14,2,4,-21.37985552486623
14,2,6,-21.728944437054345
14,3,9,-16.131192072502486
14,3,24,-87.4817618102981
14,4,9,-81.43402780486622
14,5,10,-81.63294878527921
14,6,10,-81.78311671705444
14,7,8,-53.743597470999966
14,8,9,19.831269817743575
14,8,10,32.506501331256494
14,9,11,-69.17701224054234
14,9,12,-68.61111009908294
14,10,11,-95.76481929626819
14,10,12,-95.19891715480881
14,11,13,28.087303503551908
14,11,14,6.970864959637211
14,12,13,27.1132096534988
14,12,23,9.076763092609738
14,13,23,-4.853659122948965
14,14,16,-53.08330732036268
14,15,16,73.19302579419733
14,15,21,-220.72895988449588
14,15,24,87.48176181029817
14,16,17,-155.82969439650427
14,16,19,115.88524059033959
14,17,18,-140.74309483854717
14,17,22,-15.086599557956038
14,18,21,-48.797267118549364
14,19,20,55.83106831033946
14,20,23,-4.223103969660471
14,21,22,15.0865995579563
15,1,2,5.131812571679276
15,1,3,-43.204743217058116
15,1,5,-21.532272474621664
15,2,4,-21.300360585552703
15,2,6,-21.649964092767974
15,3,9,-16.20687408361589
15,3,24,-86.60307531344216
15,4,9,-80.90556676555268
15,5,10,-81.13747865462167
15,6,10,-81.25517027276808
15,7,8,-54.067354816999966
15,8,9,19.143873132010395
15,8,10,31.709266070989667
15,9,11,-69.02673432055107
15,9,12,-68.54703957660723
15,10,11,-95.38414189017186
15,10,12,-94.90444714622802
15,11,13,27.965897046619418
15,11,14,7.623226742657309
15,12,13,27.140192979175055
15,12,23,9.408320297989924
15,13,23,-4.4991161542052005
15,14,16,-51.9819794373426
15,15,16,71.793111169501
15,15,21,-218.00139266294366
15,15,24,86.60307531344222
15,16,17,-154.09528266405653
15,16,19,114.3012082162156
15,17,18,-139.27205577389074
15,17,22,-14.823226890164719
15,18,21,-46.87726195389294
15,19,20,54.6960020362155
15,20,23,-4.90920414378445
15,21,22,14.823226890164978
16,1,2,4.56721701968965
16,1,3,-43.764840582185684
16,1,5,-20.524434037504506
16,2,4,-20.657497736214673
16,2,6,-20.94079396409564
16,3,9,-14.133656132939638
16,3,24,-89.35324484924597
16,4,9,-80.37955813621463
16,5,10,-80.2464944375045
16,6,10,-80.66285436409575
16,7,8,-54.05542179999996
16,8,9,13.188587759205554
16,8,10,25.96877864079454
16,9,11,-70.99389754849841
16,9,12,-70.05278936145046
16,10,11,-97.80186937392672
16,10,12,-96.86076118687876
16,11,13,27.523188350007295
16,11,14,3.681044727567226
16,12,13,25.903248028039506
16,12,23,7.183201423631488
16,13,23,-6.295624021952847
16,14,16,-56.04101567243268
16,15,16,75.61397126413655
16,15,21,-224.68927651338302
16,15,24,89.35324484924604
16,16,17,-158.70564820661707
16,16,19,118.55654339832168
16,17,18,-143.25212893862997
16,17,22,-15.453519267986009
16,18,21,-50.97418933863223
16,19,20,58.83448299832159
16,20,23,-0.8875774016783566
16,21,22,15.453519267986273
17,1,2,0.8472269724922938
17,1,3,-44.66762772781221
17,1,5,-16.362924524680608
17,2,4,-17.677272636323003
17,2,6,-17.93486187118461
17,3,9,-7.581264196402589
17,3,24,-97.26969045140953
17,4,9,-77.86059955632297
17,5,10,-76.54625144468064
17,6,10,-78.11818879118472
17,7,8,-52.84245418499997
17,8,9,-5.864686112517957
17,8,10,7.459549507518049
17,9,11,-76.90119554542811
17,9,12,-74.58868123981557
17,10,11,-104.85036597697982
17,10,12,-102.53785167136726
17,11,13,26.261832736254124
17,11,14,-8.013394258662402
17,12,13,22.281275324953814
17,12,23,0.592191763863589
17,13,23,-11.64021885879172
17,14,16,-68.1967211786623
17,15,16,87.24916768533018
17,15,21,-244.70218505674032
17,15,24,97.26969045140959
17,16,17,-172.54556134825975
17,16,19,131.41468093492847
17,17,18,-155.1927968471725
17,17,22,-17.35276450108607
17,18,21,-63.37612376717494
17,19,20,71.23135401492836
17,20,23,11.0480270949284
17,21,22,17.35276450108635
18,1,2,-6.4734941108672786
18,1,3,-46.877037411322334
18,1,5,-8.162607037811057
18,2,4,-11.869105074771227
18,2,6,-12.058737436095981
18,3,9,5.601915928982557
18,3,24,-113.99209468030479
18,4,9,-73.3822464147712
18,5,10,-69.67574837781106
18,6,10,-73.57187877609609
18,7,8,-52.49803447299998
18,8,9,-43.340783285635965
18,8,10,-28.8145391973639
18,9,11,-88.88928226328349
18,9,12,-83.74497284814129
18,10,11,-119.35980855320652
18,10,12,-114.21549913806432
18,11,13,23.837608762391007
18,11,14,-32.086699578881465
18,12,13,14.982649933047789
18,12,23,-12.943121919253173
18,13,23,-22.692882644560807
18,14,16,-93.59984091888137
18,15,16,111.86614032265669
18,15,21,-287.3713763429622
18,15,24,113.99209468030483
18,16,17,-201.90912918003798
18,16,19,158.66228724381438
18,17,18,-180.5040480496877
18,17,22,-21.405081130348826
18,18,21,-90.01718938969056
18,19,20,97.1491459038142
18,20,23,35.636004563814225
18,21,22,21.405081130349146
19,1,2,-13.262890233438043
19,1,3,-49.92606603345217
19,1,5,-1.8810610531104146
19,2,4,-7.52049982949552
19,2,6,-7.774444073942405
19,3,9,15.557648427970017
19,3,24,-130.55373344142208
19,4,9,-72.59051880949555
19,5,10,-66.95108003311042
19,6,10,-72.8444630539425
19,7,8,-52.96401832000001
19,8,9,-66.8212780771171
19,8,10,-50.890791121882756
19,9,11,-98.28140789622269
19,9,12,-90.64275954242014
19,10,11,-131.697500771369
19,10,12,-124.05885241756644
19,11,13,22.84227311294605
19,11,14,-52.82118178053818
19,12,13,9.693780044925184
19,12,23,-24.395392004911557
19,13,23,-32.53396582212834
19,14,16,-117.89120076053813
19,15,16,136.14100529163255
19,15,21,-331.7647577130555
19,15,24,130.5537334414221
19,16,17,-233.88961023594464
19,16,19,187.06939578704035
19,17,18,-208.6126595893456
19,17,22,-25.276950646597317
19,18,21,-111.22045278319457
19,19,20,121.99937680704014
19,20,23,56.92935782704015
19,21,22,25.276950646597676
20,1,2,-18.07277941342508
20,1,3,-47.74060413376979
20,1,5,0.28415222719428357
20,2,4,-5.334529788130723
20,2,6,-6.078847405294226
20,3,9,14.971324530836373
20,3,24,-128.24116414460607
20,4,9,-70.86376526813072
20,5,10,-65.24508325280571
20,6,10,-71.60808288529434
20,7,8,-49.30204312
20,8,9,-65.2074598014523
20,8,10,-49.62381879854753
20,9,11,-96.97752783928884
20,9,12,-89.65160817945802
20,10,11,-129.66607003823907
20,10,12,-122.34015037840827
20,11,13,23.39962320922678
20,11,14,-50.04322108675515
20,12,13,10.789433630829443
20,12,23,-22.781192188695513
20,13,23,-31.340178639943346
20,14,16,-115.57245656675508
20,15,16,134.6577466514302
20,15,21,-328.4281462760372
20,15,24,128.2411641446061
20,16,17,-231.62378718396292
20,16,19,185.1798417886393
20,17,18,-206.62510188163492
20,17,22,-24.99868530232634
20,18,21,-109.66132763881161
20,19,20,119.65060630863908
20,20,23,54.1213708286391
20,21,22,24.9986853023267
21,1,2,-19.051710829760765
21,1,3,-45.0880091464534
21,1,5,0.2450789762134633
21,2,4,-4.886099574489975
21,2,6,-5.871617055270676
21,3,9,12.45441305281052
21,3,24,-121.43706569926383
21,4,9,-68.78074307448999
21,5,10,-63.64956452378654
21,6,10,-69.76626055527078
21,7,8,-44.512163730000005
21,8,9,-61.62264924380345
21,8,10,-46.78415798619641
21,9,11,-94.1552281255301
21,9,12,-87.68839463995303
21,10,11,-125.28073002541531
21,10,12,-118.81389653983823
21,11,13,23.54671385442802
21,11,14,-42.98267200537387
21,12,13,12.415279166139591
21,12,23,-18.91757034593065
21,13,23,-27.93265047943198
21,14,16,-106.87731550537379
21,15,16,123.20213152609186
21,15,21,-308.5338407253565
21,15,24,121.43706569926385
21,16,17,-222.2093353046438
21,16,19,174.63950782536307
21,17,18,-199.73651430635718
21,17,22,-22.47282099828504
21,18,21,-83.42663812250844
21,19,20,110.74486432536283
21,20,23,46.85022082536287
21,21,22,22.47282099828538
22,1,2,-20.00404883067816
22,1,3,-42.00111967785065
22,1,5,0.2849728285284385
22,2,4,-4.322635405771351
22,2,6,-5.551888294906746
22,3,9,9.865375263246564
22,3,24,-113.5866937110971
22,4,9,-66.04283417577136
22,5,10,-61.43522594147156
22,6,10,-67.27208706490683
22,7,8,-40.792272110000006
22,8,9,-58.23665219513704
22,8,10,-44.27581868486283
22,9,11,-90.78075310138186
22,9,12,-85.35355677628019
22,10,11,-120.06526339317134
22,10,12,-114.63806706806966
22,11,13,23.630902030356467
22,11,14,-34.47691852491006
22,12,13,14.289006716656807
22,12,23,-14.280630561006447
22,13,23,-23.80029002298635
22,14,16,-96.19711729491
22,15,16,116.01737255889189
22,15,21,-291.3242650399898
22,15,24,113.58669371109718
22,16,17,-203.42126163001024
22,16,19,161.52131812399318
22,17,18,-181.27762831575896
22,17,22,-22.143633314249804
22,18,21,-99.03210164576197
22,19,20,99.801119353993
22,20,23,38.08092058399305
22,21,22,22.14363331425012
23,1,2,-21.68943293559164
23,1,3,-37.40676374987335
23,1,5,0.2611369654644591
23,2,4,-3.517314980921867
23,2,6,-5.157455884669673
23,3,9,5.609885244386312
23,3,24,-101.85171082425957
23,4,9,-62.35237681092187
23,5,10,-58.573924864535556
23,6,10,-63.99251771466975
23,7,8,-36.68365637000001
23,8,9,-54.09438646602221
23,8,10,-41.42433173397768
23,9,11,-86.90873985059977
23,9,12,-82.76320001195816
23,10,11,-113.4856879909122
23,10,12,-109.34014815227061
23,11,13,23.636962517333988
23,11,14,-24.03139035884641
23,12,13,16.501197221311536
23,12,23,-8.60454538554012
23,13,23,-18.696902091354158
23,14,16,-82.86645218884627
23,15,16,81.98703428185661
23,15,21,-242.6738069361171
23,15,24,101.85171082425965
23,16,17,-204.68605087388323
23,16,19,144.9715711368948
23,17,18,-192.93413920793043
23,17,22,-11.75191166595169
23,18,21,52.23079896206717
23,19,20,86.13650930689434
23,20,23,27.301447476894424
23,21,22,11.75191166595199
24,1,2,-22.7491357405939
24,1,3,-33.63950299235354
24,1,5,0.18997321294702374
24,2,4,-2.9189421290113273
24,2,6,-4.856964521582512
24,3,9,2.2736384800975156
24,3,24,-92.11180870245094
24,4,9,-59.11760935901129
24,5,10,-56.008694017052996
24,6,10,-61.055631751582595
24,7,8,-32.11545316000001
24,8,9,-49.9527863759539
24,8,10,-38.36133401404601
24,9,11,-82.95264219540897
24,9,12,-80.04278228945884
24,10,11,-107.26709345931576
24,10,12,-104.35723355336563
24,11,13,23.71221520689564
24,11,14,-13.931950861620834
24,12,13,18.703439958948678
24,12,23,-3.1034558017729807
24,13,23,-13.78301206415539
24,14,16,-70.13061809162069
24,15,16,68.12815676885255
24,15,21,-216.4386327013044
24,15,24,92.11180870245104
24,16,17,-187.4849308786959
24,16,19,129.28380232592883
24,17,18,-178.22727858694583
24,17,22,-9.257652291749089
24,18,21,69.57405418305201
24,19,20,73.0851350959284
24,20,23,16.886467865928537
24,21,22,9.257652291749364
25,1,2,-22.161896320002484
25,1,3,-32.451012750307925
25,1,5,-0.4493322896900196
25,2,4,-3.2229946829529297
25,2,6,-5.201644997049449
25,3,9,0.6369001496156486
25,3,24,-88.15015603992347
25,4,9,-58.285237822952915
25,5,10,-55.51157542969006
25,6,10,-60.26388813704954
25,7,8,-28.467677870000003
25,8,9,-47.35923018310005
25,8,10,-36.17069082689986
25,9,11,-81.22826447381593
25,9,12,-78.84154652262154
25,10,11,-104.69755774241679
25,10,12,-102.31083979122243
25,11,13,23.734387583094573
25,11,14,-9.660209799327745
25,12,13,19.626102585137026
25,12,23,-0.7784888989808252
25,13,23,-11.70175297176812
25,14,16,-64.72245293932762
25,15,16,62.17985540893708
25,15,21,-205.39225458886145
25,15,24,88.15015603992359
25,16,17,-180.20956882113887
25,16,19,122.60472815074941
25,17,18,-172.00826846735947
25,17,22,-8.201300353778475
25,18,21,76.92948839263848
25,19,20,67.54248501074898
25,20,23,12.480241870749097
25,21,22,8.20130035377874
26,1,2,-24.372246013764936
26,1,3,-28.343114412801306
26,1,5,0.10022342656587568
26,2,4,-2.059493170970235
26,2,6,-4.4338227027946076
26,3,9,-2.504189733737931
26,3,24,-78.45406327906329
26,4,9,-54.674631770970244
26,5,10,-52.51491517343413
26,6,10,-57.0489613027947
26,7,8,-24.603913690000006
26,8,9,-43.65116754922511
26,8,10,-33.567884740774815
26,9,11,-77.30521213619762
26,9,12,-76.13991551773579
26,10,11,-98.45609821773263
26,10,12,-97.29080159927082
26,11,13,23.884692184212938
26,11,14,0.35399746185638037
26,12,13,21.878853742598306
26,12,23,4.69042914039526
26,13,23,-6.851592673188517
26,14,16,-52.261141138143486
26,15,16,48.791246312467194
26,15,21,-179.86044819153133
26,15,24,78.4540632790634
26,16,17,-163.476474158469
26,16,19,107.39144073279368
26,17,18,-157.69394533293837
26,17,22,-5.782528825529851
26,18,21,93.69091606705982
26,19,20,54.77630213279327
26,20,23,2.161163532793406
26,21,22,5.782528825530093
27,1,2,-24.689033840882445
27,1,3,-26.096523885646675
27,1,5,0.11457314652881934
27,2,4,-1.6911101798376507
27,2,6,-4.1915817710447385
27,3,9,-4.11030857717267
27,3,24,-72.65720077847394
27,4,9,-52.36209564983764
27,5,10,-50.5564123234712
27,6,10,-54.86256724104481
27,7,8,-22.015824350000006
27,8,9,-41.05412022662513
27,8,10,-31.632689593374785
27,9,11,-74.2232513333445
27,9,12,-73.97425859029107
27,10,11,-93.98582368547201
27,10,12,-93.7368309424186
27,11,13,23.945672378622252
27,11,14,7.84525260256089
27,12,13,23.517078312710566
27,12,23,8.77183215457993
27,13,23,-3.2082347786669345
27,14,16,-42.825732867439015
27,15,16,56.97422575329752
27,15,21,-180.30241200177204
27,15,24,72.65720077847399
27,16,17,-132.30086614822807
27,16,19,95.77837356408726
27,17,18,-121.00061650539692
27,17,22,-11.300249642830341
27,18,21,-19.671601975398687
27,19,20,45.1073880940871
27,20,23,-5.563597375912764
27,21,22,11.300249642830558
28,1,2,-23.833989550048912
28,1,3,-25.059959889203583
28,1,5,-0.32968194074788215
28,2,4,-1.909064106120887
28,2,6,-4.382541923927999
28,3,9,-5.008385630861973
28,3,24,-69.27520777834157
28,4,9,-51.13269762612088
28,5,10,-49.55331546074788
28,6,10,-53.60617544392809
28,7,8,-20.632866030000006
28,8,9,-39.45339441570368
28,8,10,-30.40310513429624
28,9,11,-72.23756837073329
28,9,12,-72.58054282195336
28,10,11,-91.22162755387599
28,10,12,-91.56460200509605
28,11,13,23.89362297074377
28,11,14,12.647181104646691
28,12,13,24.483988829401223
28,12,23,11.370866343549494
28,13,23,-0.8460217198547539
28,14,16,-36.57645241535328
28,15,16,66.5920366056264
28,15,21,-185.09087790396828
28,15,24,69.27520777834158
28,16,17,-107.13047174603183
28,16,19,87.92242241630538
28,17,18,-90.45463709239705
28,17,22,-16.675834653633913
